216,29,432,400,332,384,225,367
199,19,432,400,332,384,224,367
216,28,431,400,331,383,224,367
217,27,431,400,331,383,224,368
218,28,432,400,331,384,225,367
217,28,431,400,331,383,225,367
216,28,430,403,330,386,223,367
216,28,428,400,328,385,222,365
216,27,428,394,325,382,220,365
216,28,428,378,325,373,218,362
214,28,428,350,325,360,218,359
215,28,426,323,327,350,219,359
217,28,421,299,328,342,220,359
217,30,415,287,328,339,220,359
218,27,411,282,328,340,219,359
218,28,407,276,327,340,219,360
216,28,399,263,326,335,219,361
216,28,385,244,325,327,220,361
216,29,375,226,324,314,222,358
216,28,375,228,325,319,222,358
216,28,381,241,325,327,221,360
218,28,385,247,325,330,220,361
219,28,384,245,326,327,220,361
218,28,384,242,326,327,221,360
217,27,383,242,325,326,221,360
216,29,383,243,326,328,220,360
217,27,383,244,325,328,220,360
216,27,384,242,326,327,220,360
216,29,384,242,326,327,221,361
218,28,383,243,325,327,221,361
218,28,384,243,326,327,220,361
218,30,383,243,325,327,220,361
219,28,384,243,326,328,219,361
217,28,384,242,326,327,221,361
217,29,383,244,325,327,220,360
217,30,384,244,326,327,220,361
217,29,383,243,325,328,221,361
217,26,384,243,326,327,220,360
217,27,383,243,326,327,220,361
217,25,384,243,326,327,221,361
216,25,383,244,326,328,221,361
215,25,383,244,326,327,221,361
216,26,383,243,326,327,220,361
217,23,384,243,326,327,220,361
217,24,384,243,326,328,220,361
214,24,384,243,325,327,221,362
214,25,383,244,326,327,220,361
214,25,383,243,326,327,220,361
214,27,384,243,326,328,220,361
217,27,383,243,326,327,219,361
216,29,384,243,326,328,221,361
215,28,383,243,326,327,221,361
215,27,384,243,325,328,220,361
217,28,383,243,326,327,220,361
216,29,384,242,326,328,219,361
217,34,383,244,326,327,221,361
217,31,383,244,325,328,221,361
217,29,384,244,326,327,221,361
217,28,383,243,326,328,220,361
218,29,384,243,325,327,220,361
217,27,383,243,326,328,219,361
193,21,384,243,325,327,221,361
187,21,384,243,326,328,221,361
192,22,383,243,326,327,220,361
194,22,384,242,326,328,220,360
190,21,383,244,326,327,219,361
182,20,384,244,326,328,221,361
181,20,383,244,326,327,221,361
181,19,384,243,326,328,220,361
184,20,384,243,326,327,219,361
185,20,383,243,326,328,221,361
202,22,384,243,326,327,221,360
221,12,383,243,326,328,221,361
218,30,384,242,326,327,221,361
219,31,383,244,326,328,220,361
220,30,383,244,326,328,220,361
220,31,384,244,326,327,220,361
221,29,384,244,326,328,220,360
221,29,391,245,327,324,221,358
218,30,406,268,328,335,221,359
218,31,418,302,328,348,220,360
218,31,423,328,325,357,219,361
217,31,425,342,325,360,218,361
217,30,427,346,325,359,218,361
218,29,426,348,326,357,218,359
218,29,428,359,328,362,220,361
217,29,428,382,327,373,220,363
216,30,426,403,327,384,221,367
216,30,429,400,329,383,222,368
216,29,431,402,330,384,223,367
217,27,432,401,330,383,224,368
216,26,431,402,330,384,224,369
216,26,431,402,330,384,224,368
215,26,431,402,331,384,224,368
216,27,432,401,331,384,224,368
216,27,432,402,331,385,224,368
223,31,432,401,331,384,224,368
225,31,432,402,331,384,224,368
219,27,432,401,331,384,224,368
219,28,432,401,331,384,225,368
219,28,432,402,331,384,224,368
218,29,432,402,331,384,224,368
217,29,432,401,331,384,225,369
217,26,432,401,331,384,224,368
217,28,432,401,332,384,225,368
217,28,432,402,332,384,225,368
216,28,432,402,332,384,224,368
216,28,432,401,332,384,225,368
218,34,432,401,332,384,224,368
214,28,432,402,332,384,225,368
216,28,432,401,332,384,225,368
215,29,432,401,332,383,224,368
214,28,432,401,332,384,225,368
213,28,432,401,332,383,224,368
212,29,432,402,332,384,225,367
215,29,432,402,332,384,225,367
214,28,432,401,332,383,225,368
214,28,432,401,332,384,225,368
213,28,432,401,332,384,225,368
214,28,432,402,332,384,225,368
215,29,433,401,332,384,225,368
214,28,432,401,332,384,225,367
214,28,432,402,332,384,225,368
212,28,432,402,332,384,224,368
218,29,432,402,332,383,225,368
218,28,432,402,332,384,225,368
220,29,432,402,332,383,225,368
217,29,432,401,332,383,225,368
216,30,432,401,332,384,225,368
